Edad,Ingresos mensuales,Dependientes,Porcentaje de endeudamiento,Situación Laboral,Nivel Educativo,Estado Civil,Puntaje de Crédito,Incumplimientos Previos,Monto del Préstamo,Provincias,Calificación de Riesgo
46,7773.75,4.0,0.1495202872916331,Autónomo,Universitario,Viudo,661.0,0.0,13948.0,Segovia,Bajo
51,6314.583333333333,0.0,0.3922269877928077,Desempleado,Universitario,Soltero,702.0,3.0,29721.0,Ávila,Bajo
20,3116.75,0.0,0.6904360845966685,Empleado,Secundario,Casado,706.0,2.0,25823.0,Teruel,Bajo
31,5323.416666666667,0.0,,Empleado,Secundario,Casado,786.0,1.0,27544.0,Zamora,Bajo
25,5444.25,2.0,,Autónomo,Universitario,Divorciado,763.0,3.0,27544.0,Ceuta,Bajo
23,4143.5,3.0,0.1406218575278548,Desempleado,Universitario,Soltero,728.0,0.0,6992.0,Madrid,Bajo
45,2701.6666666666665,2.0,0.4896668723010487,Desempleado,Universitario,Divorciado,780.0,0.0,15875.0,Barcelona,Bajo
64,2564.083333333333,0.0,0.8090610679580097,Desempleado,Universitario,Viudo,651.0,2.0,24894.0,Valencia,Bajo
45,7779.333333333333,0.0,0.4178378609992287,Autónomo,Secundario,Divorciado,608.0,3.0,39006.0,Sevilla,Bajo
43,9451.416666666666,4.0,0.278996975762011,Autónomo,Universitario,Soltero,699.0,2.0,31643.0,Alicante,Bajo
33,7980.083333333333,2.0,0.3610029135034095,Empleado,Universitario,Casado,659.0,0.0,34570.0,Málaga,Alto
21,9034.75,3.0,,Empleado,Secundario,Divorciado,699.0,2.0,27544.0,Murcia,Bajo
46,5814.416666666667,0.0,0.321428059564588,Desempleado,Universitario,Viudo,696.0,3.0,22427.0,Cádiz,Bajo
30,2737.5,3.0,1.1087062404870625,Desempleado,Secundario,Soltero,606.0,3.0,36421.0,Zaragoza,Alto
39,5814.416666666667,3.0,0.5122468576670058,Autónomo,Universitario,Divorciado,608.0,0.0,35741.0,Granada,Bajo
37,5814.416666666667,2.0,0.4665414988605907,Empleado,Secundario,Viudo,634.0,3.0,32552.0,Córdoba,Bajo
49,5814.416666666667,2.0,0.4291058145701059,Desempleado,Universitario,Divorciado,782.0,4.0,29940.0,Girona,Bajo
47,2062.25,3.0,0.2563543055723926,Autónomo,Universitario,Soltero,699.0,4.0,6344.0,Badajoz,Bajo
50,3811.75,1.0,0.8747731794232745,Desempleado,Universitario,Casado,704.0,0.0,40013.0,Jaén,Bajo
54,3334.1666666666665,1.0,,Empleado,Universitario,Casado,622.0,1.0,27544.0,Castellón,Bajo
31,1883.25,3.0,0.8620735430771274,Autónomo,Secundario,Soltero,726.0,4.0,19482.0,Huelva,Bajo
18,7760.916666666667,0.0,0.4977290053795192,Autónomo,Secundario,Casado,623.0,0.0,46354.0,Valladolid,Alto
26,8938.916666666666,0.0,0.2241695954953527,Empleado,Universitario,Soltero,682.0,4.0,24046.0,Islas Baleares,Bajo
54,5659.166666666667,1.0,0.691650714180533,Desempleado,Universitario,Viudo,699.0,1.0,46970.0,Ciudad Real,Bajo
54,9695.166666666666,4.0,,Desempleado,Secundario,Soltero,752.0,3.0,27544.0,Cáceres,Alto
61,7565.0,4.0,0.513240801938753,Desempleado,Secundario,Casado,699.0,4.0,46592.0,Ourense,Bajo
49,8026.083333333333,1.0,0.3283876527571563,Autónomo,Secundario,Viudo,626.0,0.0,31628.0,Guadalajara,Bajo
63,5814.416666666667,2.0,0.7053874707981598,Desempleado,Secundario,Casado,649.0,0.0,49217.0,Burgos,Bajo
34,6195.416666666667,3.0,,Autónomo,Universitario,Viudo,703.0,2.0,27544.0,Salamanca,Alto
55,5719.5,0.0,0.4695340501792114,Desempleado,Secundario,Soltero,646.0,0.0,32226.0,Asturias,Bajo
66,5814.416666666667,3.0,0.1610365040918406,Autónomo,Secundario,Casado,674.0,1.0,11236.0,Cantabria,Bajo
54,9718.416666666666,0.0,0.1779096389158042,Autónomo,Secundario,Soltero,699.0,0.0,20748.0,La Rioja,Bajo
46,5814.416666666667,2.0,0.6131741504593468,Desempleado,Secundario,Casado,676.0,0.0,42783.0,Albacete,Bajo
38,6234.0,1.0,,Autónomo,Universitario,Casado,666.0,0.0,27544.0,Huesca,Bajo
66,5814.416666666667,4.0,0.2743611425623092,Empleado,Universitario,Soltero,629.0,3.0,19143.0,Segovia,Bajo
21,6440.833333333333,0.0,0.355259412601889,Autónomo,Universitario,Soltero,644.0,0.0,27458.0,Ávila,Bajo
36,2911.4166666666665,3.0,1.371983856656267,Empleado,Universitario,Divorciado,699.0,0.0,47933.0,Soria,Bajo
36,5073.166666666667,0.0,0.2516508426689444,Empleado,Secundario,Casado,601.0,1.0,15320.0,Ceuta,Bajo
50,4077.0,0.0,0.9109026244787836,Empleado,Universitario,Viudo,677.0,0.0,44565.0,Madrid,Bajo
65,3292.833333333333,0.0,1.0512476590575492,Empleado,Universitario,Viudo,724.0,0.0,41539.0,Barcelona,Bajo
45,4631.25,4.0,0.419289248762933,Desempleado,Universitario,Casado,699.0,1.0,23302.0,Sevilla,Bajo
52,2577.833333333333,0.0,,Autónomo,Secundario,Casado,657.0,4.0,27544.0,Alicante,Bajo
63,2497.1666666666665,0.0,0.7651338183274378,Empleado,Universitario,Casado,699.0,3.0,22928.0,Málaga,Bajo
24,3156.5,0.0,0.7844659168910714,Desempleado,Universitario,Casado,691.0,0.0,29714.0,Murcia,Bajo
32,7770.916666666667,0.0,,Desempleado,Secundario,Casado,793.0,0.0,27544.0,Cádiz,Bajo
67,5814.416666666667,2.0,0.5930517535436344,Desempleado,Universitario,Casado,705.0,4.0,41379.0,Vizcaya,Bajo
20,8091.083333333333,2.0,0.4585088523374496,Empleado,Universitario,Viudo,788.0,4.0,44518.0,A Coruña,Alto
58,5814.416666666667,0.0,0.161609791753257,Autónomo,Universitario,Viudo,615.0,0.0,11276.0,Pontevedra,Bajo
20,5814.416666666667,4.0,0.2986255428317544,Empleado,Universitario,Divorciado,699.0,2.0,20836.0,Córdoba,Bajo
20,5814.416666666667,3.0,0.5614636033995958,Autónomo,Secundario,Divorciado,682.0,0.0,39175.0,Girona,Bajo
57,9987.166666666666,1.0,0.3343373996629007,Desempleado,Secundario,Viudo,787.0,1.0,40069.0,Badajoz,Bajo
24,5219.0,0.0,,Empleado,Universitario,Divorciado,767.0,0.0,27544.0,Jaén,Bajo
41,2683.5,1.0,1.548537357928079,Desempleado,Universitario,Casado,699.0,1.0,49866.0,Castellón,Bajo
43,7174.333333333333,1.0,0.1771244714956093,Empleado,Universitario,Divorciado,737.0,0.0,15249.0,Valladolid,Alto
53,5311.583333333333,0.0,0.1044572396805723,Empleado,Universitario,Soltero,699.0,0.0,6658.0,Islas Baleares,Bajo
56,9095.166666666666,2.0,0.3575708709754265,Autónomo,Secundario,Soltero,765.0,4.0,39026.0,Las Palmas,Bajo
57,9933.416666666666,2.0,0.2892760966770413,Autónomo,Secundario,Divorciado,699.0,3.0,34482.0,Santa Cruz de Tenerife,Bajo
49,6435.666666666667,3.0,0.4160667115553944,Empleado,Universitario,Divorciado,778.0,0.0,32132.0,Álava,Bajo
48,3703.0833333333335,2.0,0.6393095843553795,Autónomo,Secundario,Divorciado,626.0,3.0,28409.0,León,Bajo
41,5814.416666666667,0.0,0.6780989781147435,Empleado,Universitario,Casado,757.0,3.0,47313.0,Ciudad Real,Alto
21,5814.416666666667,3.0,0.600561821908188,Empleado,Universitario,Soltero,730.0,4.0,41903.0,Lugo,Bajo
18,2036.75,3.0,,Desempleado,Universitario,Casado,720.0,2.0,27544.0,Cáceres,Bajo
31,6926.25,0.0,0.1174396919930217,Autónomo,Universitario,Viudo,620.0,4.0,9761.0,Ourense,Bajo
47,4880.0,2.0,0.6733777322404372,Autónomo,Secundario,Divorciado,603.0,0.0,39433.0,Guadalajara,Bajo
42,5814.416666666667,1.0,0.3274189156263884,Autónomo,Universitario,Divorciado,744.0,0.0,22845.0,Burgos,Bajo
39,6226.25,0.0,0.5567289031653617,Empleado,Secundario,Viudo,699.0,0.0,41596.0,Salamanca,Bajo
63,5814.416666666667,0.0,0.4076361916500652,Autónomo,Universitario,Soltero,617.0,0.0,28442.0,Cantabria,Bajo
60,3026.5,0.0,0.2110799052811278,Desempleado,Universitario,Soltero,681.0,4.0,7666.0,La Rioja,Alto
29,7986.833333333333,4.0,0.3974562300452828,Desempleado,Universitario,Casado,728.0,3.0,38093.0,Albacete,Bajo
29,3857.6666666666665,3.0,0.9134407673032058,Empleado,Secundario,Viudo,643.0,1.0,42285.0,Huesca,Bajo
44,1843.6666666666667,0.0,,Autónomo,Universitario,Divorciado,637.0,2.0,27544.0,Segovia,Bajo
34,3078.083333333333,4.0,1.3362482064055012,Autónomo,Universitario,Soltero,745.0,1.0,49357.0,Ávila,Bajo
52,6800.0,2.0,0.2653308823529411,Autónomo,Secundario,Divorciado,662.0,0.0,21651.0,Teruel,Bajo
42,8747.583333333334,4.0,,Autónomo,Universitario,Casado,699.0,1.0,27544.0,Zamora,Bajo
38,5814.416666666667,0.0,0.4486119272497957,Autónomo,Universitario,Divorciado,784.0,4.0,31301.0,Melilla,Alto
24,5392.583333333333,0.0,0.2429107879649518,Desempleado,Secundario,Soltero,711.0,1.0,15719.0,Ceuta,Bajo
36,2283.1666666666665,4.0,0.9306518723994452,Empleado,Universitario,Soltero,778.0,4.0,25498.0,Madrid,Bajo
19,5814.416666666667,2.0,0.5466871139265905,Autónomo,Secundario,Casado,699.0,4.0,38144.0,Barcelona,Alto
22,4032.5,1.0,0.3646827856995246,Desempleado,Universitario,Soltero,648.0,3.0,17647.0,Valencia,Bajo
52,9649.083333333334,4.0,0.1306687163720215,Autónomo,Secundario,Soltero,608.0,0.0,15130.0,Sevilla,Alto
46,3830.6666666666665,3.0,0.9584493560737904,Desempleado,Universitario,Casado,645.0,2.0,44058.0,Alicante,Bajo
27,5814.416666666667,2.0,0.3047310564258381,Empleado,Secundario,Viudo,717.0,4.0,21262.0,Murcia,Bajo
64,9493.333333333334,1.0,0.2235077247191011,Empleado,Universitario,Casado,677.0,0.0,25462.0,Cádiz,Alto
24,2783.083333333333,0.0,,Empleado,Universitario,Divorciado,764.0,1.0,27544.0,Vizcaya,Bajo
44,3115.6666666666665,0.0,0.1446720873007382,Desempleado,Universitario,Viudo,616.0,2.0,5409.0,A Coruña,Bajo
37,9682.5,2.0,0.4132627592736035,Desempleado,Universitario,Soltero,743.0,1.0,48017.0,Zaragoza,Bajo
25,3158.75,0.0,,Desempleado,Universitario,Viudo,642.0,4.0,27544.0,Granada,Bajo
51,7161.75,0.0,0.1014882302975297,Autónomo,Secundario,Casado,683.0,1.0,8722.0,Tarragona,Bajo
58,5814.416666666667,3.0,0.2589110400871397,Autónomo,Universitario,Viudo,618.0,1.0,18065.0,Córdoba,Bajo
64,9538.416666666666,2.0,0.1245227632119237,Desempleado,Universitario,Divorciado,627.0,2.0,14253.0,Girona,Bajo
61,6019.416666666667,3.0,0.4404358118865338,Autónomo,Secundario,Divorciado,701.0,3.0,31814.0,Almería,Alto
60,9999.333333333334,2.0,,Autónomo,Universitario,Soltero,604.0,0.0,27544.0,Badajoz,Bajo
19,7062.416666666667,0.0,0.5282776197949238,Autónomo,Universitario,Soltero,768.0,2.0,44771.0,Navarra,Bajo
51,6193.916666666667,0.0,0.45872966755015,Desempleado,Secundario,Divorciado,786.0,0.0,34096.0,Jaén,Bajo
54,2759.25,1.0,0.3609374528102443,Autónomo,Universitario,Casado,613.0,2.0,11951.0,Huelva,Bajo
21,9659.083333333334,0.0,0.4079924768568446,Desempleado,Universitario,Casado,621.0,0.0,47290.0,León,Bajo
56,9075.916666666666,0.0,0.2808256282652808,Desempleado,Secundario,Casado,668.0,1.0,30585.0,Cáceres,Bajo
34,9073.0,0.0,0.3560380616481134,Autónomo,Universitario,Viudo,623.0,1.0,38764.0,Burgos,Bajo
22,1865.75,4.0,2.153378891419894,Desempleado,Universitario,Divorciado,793.0,0.0,48212.0,Salamanca,Bajo
43,5820.75,1.0,0.558118226459935,Desempleado,Universitario,Casado,607.0,0.0,38984.0,Asturias,Bajo
55,6095.75,3.0,0.5404858576330503,Empleado,Universitario,Casado,701.0,0.0,39536.0,Cantabria,Bajo
25,4998.833333333333,2.0,,Empleado,Secundario,Viudo,782.0,3.0,27544.0,La Rioja,Bajo
35,5952.583333333333,0.0,0.187271632764486,Desempleado,Secundario,Divorciado,604.0,4.0,13377.0,Albacete,Bajo
47,8884.416666666666,3.0,0.1595021245063922,Desempleado,Universitario,Soltero,791.0,0.0,17005.0,Huesca,Alto
23,5814.416666666667,3.0,0.646439167013028,Empleado,Universitario,Casado,774.0,2.0,45104.0,Ávila,Bajo
41,7699.333333333333,4.0,,Desempleado,Universitario,Viudo,694.0,3.0,27544.0,Teruel,Bajo
65,4621.25,0.0,0.4174555946262736,Empleado,Universitario,Viudo,652.0,4.0,23150.0,Soria,Alto
65,3418.4166666666665,4.0,0.7511030935374564,Desempleado,Universitario,Viudo,732.0,0.0,30811.0,Ceuta,Bajo
24,3845.0833333333335,4.0,1.0447974686287684,Desempleado,Universitario,Casado,718.0,0.0,48208.0,Madrid,Bajo
38,6971.166666666667,3.0,0.2436344944652975,Autónomo,Universitario,Soltero,701.0,1.0,20381.0,Barcelona,Alto
68,2231.083333333333,2.0,,Empleado,Universitario,Casado,654.0,3.0,27544.0,Valencia,Bajo
63,9799.916666666666,4.0,0.1128155851665405,Empleado,Secundario,Divorciado,702.0,4.0,13267.0,Sevilla,Bajo
37,7064.25,4.0,0.5557089098866358,Autónomo,Universitario,Viudo,610.0,3.0,47108.0,Alicante,Bajo
63,8878.333333333334,4.0,0.3538483198798573,Autónomo,Universitario,Divorciado,682.0,1.0,37699.0,Málaga,Bajo
65,6600.083333333333,2.0,,Autónomo,Universitario,Casado,732.0,0.0,27544.0,Cádiz,Bajo
37,8624.0,4.0,0.3224431818181818,Empleado,Universitario,Soltero,740.0,0.0,33369.0,A Coruña,Bajo
61,5814.416666666667,0.0,0.3402605592421137,Desempleado,Universitario,Viudo,676.0,2.0,23741.0,Zaragoza,Bajo
43,6328.5,0.0,0.1375523425772299,Empleado,Secundario,Viudo,646.0,0.0,10446.0,Pontevedra,Bajo
64,2835.5,2.0,0.9149767824604714,Desempleado,Secundario,Casado,701.0,4.0,31133.0,Granada,Bajo
48,9076.5,0.0,0.2899428928184506,Desempleado,Universitario,Casado,642.0,1.0,31580.0,Tarragona,Bajo
35,7416.75,3.0,0.0797069695846114,Desempleado,Universitario,Casado,753.0,3.0,7094.0,Córdoba,Bajo
27,6609.583333333333,0.0,0.2119145180608964,Desempleado,Universitario,Casado,699.0,3.0,16808.0,Girona,Bajo
59,7799.833333333333,2.0,0.3508408299322635,Empleado,Universitario,Casado,788.0,0.0,32838.0,Navarra,Bajo
60,1708.5833333333333,3.0,,Autónomo,Universitario,Divorciado,777.0,3.0,27544.0,Huelva,Alto
28,5814.416666666667,1.0,0.1626560417353417,Empleado,Universitario,Divorciado,699.0,1.0,11349.0,Islas Baleares,Bajo
33,3503.0,2.0,0.5943239128366162,Autónomo,Secundario,Soltero,706.0,4.0,24983.0,Las Palmas,Bajo
21,5814.416666666667,4.0,0.1741647915382741,Autónomo,Universitario,Casado,606.0,4.0,12152.0,Santa Cruz de Tenerife,Bajo
19,6477.333333333333,3.0,,Empleado,Universitario,Casado,786.0,1.0,27544.0,León,Bajo
42,2582.583333333333,0.0,0.9240747313736246,Autónomo,Universitario,Casado,765.0,4.0,28638.0,Ciudad Real,Bajo
36,6860.25,0.0,0.36027598605493,Desempleado,Universitario,Casado,615.0,1.0,29659.0,Cáceres,Alto
53,2271.083333333333,1.0,0.8503650974204675,Autónomo,Universitario,Casado,624.0,2.0,23175.0,Ourense,Bajo
46,5814.416666666667,0.0,0.2924627004715291,Autónomo,Universitario,Casado,762.0,4.0,20406.0,Burgos,Bajo
52,1812.75,1.0,1.183468946811934,Empleado,Universitario,Divorciado,748.0,4.0,25744.0,Asturias,Bajo
51,1742.3333333333333,1.0,0.8900899177348384,Empleado,Universitario,Viudo,699.0,0.0,18610.0,Cantabria,Bajo
44,5814.416666666667,0.0,0.7146317343384977,Autónomo,Universitario,Divorciado,797.0,4.0,49862.0,La Rioja,Bajo
35,9731.833333333334,3.0,0.2188094055590758,Autónomo,Universitario,Soltero,680.0,0.0,25553.0,Albacete,Bajo
55,4461.583333333333,0.0,0.4774276695493005,Empleado,Universitario,Viudo,654.0,0.0,25561.0,Huesca,Bajo
68,5814.416666666667,4.0,0.2678256632221633,Desempleado,Universitario,Divorciado,629.0,4.0,18687.0,Ávila,Bajo
25,3245.9166666666665,2.0,0.1340145310775076,Empleado,Secundario,Viudo,681.0,0.0,5220.0,Palencia,Bajo
45,3478.9166666666665,2.0,0.7053920042158718,Autónomo,Secundario,Viudo,704.0,4.0,29448.0,Ceuta,Bajo
28,3102.4166666666665,0.0,0.7292701925917967,Desempleado,Secundario,Soltero,755.0,0.0,27150.0,Madrid,Bajo
46,1703.3333333333333,2.0,1.1818982387475538,Autónomo,Universitario,Casado,769.0,1.0,24158.0,Valencia,Bajo
44,8396.166666666666,0.0,0.2399606963495245,Autónomo,Universitario,Viudo,767.0,4.0,24177.0,Sevilla,Bajo
36,1994.6666666666667,1.0,,Autónomo,Universitario,Soltero,789.0,2.0,27544.0,Alicante,Bajo
18,4938.166666666667,1.0,0.2158695872287286,Empleado,Universitario,Divorciado,667.0,0.0,12792.0,Málaga,Alto
41,5814.416666666667,2.0,0.556547661702951,Autónomo,Universitario,Casado,714.0,4.0,38832.0,Cádiz,Bajo
47,4677.166666666667,4.0,0.4268075401774578,Desempleado,Universitario,Viudo,670.0,1.0,23955.0,Vizcaya,Bajo
18,6036.833333333333,4.0,0.5432760001104332,Autónomo,Universitario,Divorciado,600.0,1.0,39356.0,A Coruña,Bajo
52,7324.5,2.0,0.2998156870776162,Empleado,Universitario,Divorciado,662.0,4.0,26352.0,Zaragoza,Bajo
47,5036.916666666667,1.0,0.7500951309498205,Empleado,Universitario,Divorciado,689.0,1.0,45338.0,Pontevedra,Bajo
42,5289.416666666667,3.0,0.3352921714744852,Empleado,Secundario,Viudo,644.0,3.0,21282.0,Granada,Bajo
44,2115.0,0.0,0.7404255319148936,Autónomo,Secundario,Casado,652.0,0.0,18792.0,Tarragona,Bajo
40,9540.166666666666,0.0,0.2829003686169005,Empleado,Secundario,Divorciado,657.0,0.0,32387.0,Córdoba,Bajo
23,3031.25,2.0,0.4328522336769759,Empleado,Universitario,Divorciado,672.0,4.0,15745.0,Girona,Bajo
40,3707.4166666666665,0.0,0.5469891433837578,Empleado,Universitario,Viudo,740.0,2.0,24335.0,Toledo,Alto
45,5814.416666666667,4.0,0.689120433405472,Desempleado,Universitario,Soltero,665.0,1.0,48082.0,Navarra,Bajo
33,3240.6666666666665,0.0,1.1805698415963797,Desempleado,Secundario,Viudo,666.0,2.0,45910.0,Castellón,Alto
22,2567.25,3.0,1.0714123413509915,Desempleado,Universitario,Soltero,636.0,0.0,33007.0,Las Palmas,Bajo
60,3680.0,0.0,0.5877264492753623,Empleado,Universitario,Divorciado,718.0,3.0,25954.0,Santa Cruz de Tenerife,Bajo
63,9652.083333333334,3.0,0.370446794733434,Autónomo,Universitario,Casado,663.0,0.0,42907.0,Álava,Bajo
24,2566.333333333333,1.0,0.3229964930510456,Desempleado,Universitario,Divorciado,666.0,0.0,9947.0,León,Bajo
33,9935.0,2.0,0.2542526421741318,Autónomo,Universitario,Soltero,699.0,0.0,30312.0,Ciudad Real,Bajo
39,8498.666666666666,1.0,0.316588876686539,Empleado,Universitario,Viudo,642.0,3.0,32287.0,Lugo,Bajo
43,2577.75,0.0,0.9019817023890344,Desempleado,Universitario,Divorciado,775.0,2.0,27901.0,Cáceres,Alto
56,4988.75,3.0,0.3598763885408836,Desempleado,Universitario,Viudo,755.0,3.0,21544.0,Ourense,Bajo
41,8605.416666666666,1.0,0.0484287996901176,Empleado,Universitario,Soltero,726.0,0.0,5001.0,Guadalajara,Bajo
24,2556.75,3.0,,Empleado,Universitario,Viudo,780.0,2.0,27544.0,Salamanca,Bajo
67,9688.0,4.0,0.3540462427745665,Empleado,Universitario,Viudo,657.0,0.0,41160.0,Asturias,Bajo
45,3591.833333333333,4.0,0.6976242401744699,Autónomo,Universitario,Divorciado,769.0,0.0,30069.0,Cantabria,Bajo
18,5814.416666666667,1.0,0.1427199633095896,Empleado,Universitario,Casado,675.0,0.0,9958.0,La Rioja,Bajo
44,8225.916666666666,4.0,0.0658690520813283,Autónomo,Universitario,Viudo,640.0,1.0,6502.0,Huesca,Bajo
54,4360.5,1.0,0.7809501968428697,Empleado,Universitario,Casado,656.0,4.0,40864.0,Segovia,Bajo
51,6518.333333333333,4.0,,Desempleado,Secundario,Casado,782.0,4.0,27544.0,Ávila,Bajo
27,2332.833333333333,1.0,,Empleado,Secundario,Casado,629.0,4.0,27544.0,Soria,Bajo
49,9389.666666666666,3.0,0.2434591217295608,Desempleado,Secundario,Viudo,699.0,0.0,27432.0,Zamora,Bajo
65,6100.416666666667,0.0,0.0873984017485144,Desempleado,Universitario,Casado,647.0,2.0,6398.0,Melilla,Bajo
31,4709.666666666667,4.0,0.7011465779602236,Autónomo,Universitario,Divorciado,688.0,0.0,39626.0,Ceuta,Alto
67,9896.0,4.0,0.1080571274589059,Desempleado,Universitario,Viudo,646.0,4.0,12832.0,Madrid,Bajo
32,3768.4166666666665,0.0,0.1169589350080714,Desempleado,Secundario,Soltero,749.0,0.0,5289.0,Barcelona,Bajo
22,6220.083333333333,0.0,0.292212055036776,Autónomo,Universitario,Viudo,686.0,4.0,21811.0,Valencia,Bajo
18,9383.5,4.0,,Empleado,Secundario,Divorciado,644.0,0.0,27544.0,Sevilla,Bajo
60,2767.75,4.0,1.0489868425014302,Empleado,Universitario,Soltero,689.0,0.0,34840.0,Málaga,Bajo
43,4599.5,0.0,0.5699351378773055,Desempleado,Universitario,Viudo,703.0,2.0,31457.0,A Coruña,Bajo
46,5814.416666666667,4.0,0.3369211586143637,Desempleado,Universitario,Soltero,750.0,1.0,23508.0,Zaragoza,Bajo
64,5814.416666666667,0.0,0.1859458529803792,Empleado,Secundario,Soltero,625.0,0.0,12974.0,Pontevedra,Bajo
19,9739.666666666666,2.0,0.2098634450186522,Empleado,Universitario,Viudo,668.0,0.0,24528.0,Granada,Bajo
40,7402.916666666667,2.0,0.2707603984915855,Empleado,Universitario,Soltero,795.0,0.0,24053.0,Tarragona,Bajo
20,6365.666666666667,0.0,0.2387940514216892,Empleado,Universitario,Viudo,699.0,1.0,18241.0,Córdoba,Bajo
54,9600.083333333334,0.0,,Empleado,Secundario,Casado,622.0,4.0,27544.0,Almería,Bajo
43,5814.416666666667,4.0,0.5189256589225059,Autónomo,Universitario,Viudo,699.0,0.0,36207.0,Toledo,Alto
52,9880.0,0.0,0.0474105937921727,Empleado,Universitario,Divorciado,753.0,4.0,5621.0,Badajoz,Bajo
69,6984.583333333333,0.0,0.426725526457078,Desempleado,Universitario,Divorciado,615.0,1.0,35766.0,Navarra,Bajo
36,5403.75,3.0,0.2253065001156604,Desempleado,Secundario,Soltero,770.0,4.0,14610.0,Jaén,Bajo
30,2436.75,0.0,0.3223555965938237,Empleado,Universitario,Divorciado,791.0,3.0,9426.0,Valladolid,Bajo
26,9587.0,0.0,0.3410347345363513,Empleado,Universitario,Casado,699.0,1.0,39234.0,Islas Baleares,Bajo
58,5301.166666666667,0.0,0.3600936900682239,Desempleado,Secundario,Casado,699.0,1.0,22907.0,Santa Cruz de Tenerife,Bajo
51,4988.833333333333,2.0,0.8012728426819897,Autónomo,Universitario,Soltero,785.0,0.0,47969.0,León,Alto
64,8899.666666666666,4.0,0.1657927263193378,Desempleado,Universitario,Soltero,700.0,3.0,17706.0,Ciudad Real,Bajo
61,2201.1666666666665,4.0,1.521693041568865,Empleado,Secundario,Casado,763.0,0.0,40194.0,Lugo,Bajo
21,3111.0,0.0,0.5667255973427623,Desempleado,Universitario,Casado,721.0,0.0,21157.0,Ourense,Bajo
51,7688.75,0.0,0.5019563214653444,Autónomo,Secundario,Casado,670.0,0.0,46313.0,Guadalajara,Bajo
41,2388.083333333333,4.0,,Empleado,Universitario,Soltero,674.0,1.0,27544.0,Salamanca,Bajo
37,4510.75,1.0,0.2821038629939589,Autónomo,Universitario,Viudo,689.0,3.0,15270.0,Asturias,Bajo
49,4129.916666666667,0.0,0.5731754070905386,Empleado,Universitario,Divorciado,605.0,0.0,28406.0,La Rioja,Bajo
48,2782.6666666666665,0.0,0.7699149496885481,Empleado,Universitario,Viudo,665.0,4.0,25709.0,Albacete,Bajo
50,2035.75,4.0,1.1284538867739162,Autónomo,Universitario,Divorciado,661.0,3.0,27567.0,Huesca,Bajo
57,2227.6666666666665,2.0,1.349431393086937,Autónomo,Universitario,Soltero,663.0,2.0,36073.0,Teruel,Bajo
61,3958.5833333333335,0.0,,Desempleado,Secundario,Casado,667.0,0.0,27544.0,Soria,Bajo
29,9552.75,0.0,0.3858313051215618,Autónomo,Universitario,Casado,728.0,2.0,44229.0,Palencia,Bajo
23,9852.333333333334,0.0,,Autónomo,Universitario,Soltero,620.0,3.0,27544.0,Zamora,Bajo
54,8146.166666666667,1.0,0.0924565746670213,Desempleado,Universitario,Soltero,778.0,2.0,9038.0,Melilla,Bajo
21,4103.0,2.0,0.8177553009992689,Empleado,Universitario,Casado,714.0,0.0,40263.0,Ceuta,Bajo
53,1934.6666666666667,3.0,1.2360871812543073,Autónomo,Universitario,Divorciado,677.0,0.0,28697.0,Madrid,Alto
30,6934.083333333333,2.0,0.1721448401014313,Autónomo,Universitario,Soltero,781.0,0.0,14324.0,Barcelona,Bajo
60,5159.0,2.0,0.6014085417070492,Autónomo,Universitario,Casado,683.0,0.0,37232.0,Valencia,Bajo
28,5814.416666666667,2.0,,Autónomo,Universitario,Viudo,616.0,0.0,27544.0,Alicante,Bajo
69,3941.5833333333335,4.0,0.3510222203429248,Desempleado,Secundario,Casado,622.0,0.0,16603.0,Málaga,Bajo
41,4924.583333333333,0.0,0.3659023606058042,Autónomo,Universitario,Soltero,720.0,2.0,21623.0,Murcia,Bajo
64,2744.9166666666665,0.0,1.435896657457725,Empleado,Universitario,Casado,673.0,1.0,47297.0,Vizcaya,Bajo
67,4354.166666666667,4.0,0.9079808612440192,Empleado,Universitario,Casado,722.0,3.0,47442.0,A Coruña,Bajo
61,5814.416666666667,1.0,0.1741504593467387,Autónomo,Universitario,Soltero,610.0,3.0,12151.0,Zaragoza,Bajo
56,3238.833333333333,4.0,0.6731847887613853,Desempleado,Secundario,Soltero,796.0,1.0,26164.0,Pontevedra,Bajo
19,2965.1666666666665,0.0,0.2861278174357821,Empleado,Universitario,Divorciado,748.0,0.0,10181.0,Granada,Bajo
54,6079.0,0.0,0.5535861161375226,Autónomo,Universitario,Viudo,699.0,3.0,40383.0,Tarragona,Bajo
37,9543.333333333334,4.0,0.1110810338805448,Empleado,Universitario,Viudo,696.0,2.0,12721.0,Córdoba,Bajo
65,4244.333333333333,3.0,0.1322744050891384,Empleado,Secundario,Soltero,748.0,0.0,6737.0,Girona,Bajo
51,5814.416666666667,0.0,0.3540624596907113,Empleado,Universitario,Soltero,756.0,1.0,24704.0,Badajoz,Bajo
26,2347.6666666666665,1.0,1.6445051824506602,Autónomo,Universitario,Casado,763.0,0.0,46329.0,Navarra,Bajo
38,3763.0,0.0,0.3380060235627602,Empleado,Universitario,Divorciado,765.0,3.0,15263.0,Jaén,Bajo
43,5753.916666666667,1.0,0.5287557750517763,Empleado,Universitario,Casado,650.0,2.0,36509.0,Castellón,Bajo
40,5814.416666666667,2.0,0.1790090722772419,Autónomo,Universitario,Soltero,699.0,3.0,12490.0,Huelva,Bajo
