Edad,Ingresos mensuales,Dependientes,Porcentaje de endeudamiento,Situación Laboral,Nivel Educativo,Estado Civil,Puntaje de Crédito,Incumplimientos Previos,Monto del Préstamo,Provincias,Calificación de Riesgo
32,5887.5,2.0,,Autónomo,Universitario,Soltero,710.0,0.0,27544.0,Salamanca,Medio
67,5814.416666666667,1.0,0.414802287417769,Empleado,Secundario,Soltero,652.0,4.0,28942.0,Asturias,Bajo
53,2478.75,0.0,1.6730879139351151,Desempleado,Universitario,Viudo,794.0,4.0,49766.0,Cantabria,Bajo
25,5450.916666666667,3.0,0.4907431471770803,Autónomo,Universitario,Divorciado,699.0,2.0,32100.0,La Rioja,Alto
21,5985.75,0.0,0.2400840885993122,Desempleado,Secundario,Viudo,782.0,3.0,17245.0,Albacete,Bajo
22,9377.083333333334,4.0,0.130397689402355,Empleado,Universitario,Viudo,652.0,2.0,14673.0,Huesca,Medio
66,7621.25,2.0,0.1322180307254934,Autónomo,Secundario,Soltero,651.0,1.0,12092.0,Segovia,Bajo
21,8956.416666666666,3.0,0.2858565088344483,Autónomo,Universitario,Soltero,712.0,0.0,30723.0,Ávila,Bajo
24,3100.5,4.0,,Desempleado,Universitario,Soltero,755.0,0.0,27544.0,Teruel,Alto
46,3455.9166666666665,3.0,0.955631646210605,Desempleado,Universitario,Viudo,722.0,2.0,39631.0,Soria,Medio
55,7452.333333333333,1.0,0.4126000805116965,Empleado,Secundario,Casado,796.0,1.0,36898.0,Palencia,Bajo
45,5814.416666666667,3.0,0.4094850443581328,Desempleado,Universitario,Divorciado,799.0,0.0,28571.0,Zamora,Bajo
29,6532.5,4.0,0.5651613726240592,Desempleado,Universitario,Viudo,689.0,1.0,44303.0,Melilla,Bajo
64,9431.333333333334,1.0,0.2065455573619848,Empleado,Universitario,Viudo,747.0,3.0,23376.0,Ceuta,Bajo
37,2583.6666666666665,0.0,0.8894013675654754,Autónomo,Universitario,Soltero,799.0,2.0,27575.0,Madrid,Medio
43,6738.416666666667,0.0,0.4215629289768862,Autónomo,Secundario,Casado,699.0,3.0,34088.0,Barcelona,Medio
49,6639.0,0.0,0.1497338956670181,Desempleado,Universitario,Viudo,708.0,2.0,11929.0,Valencia,Bajo
47,9083.416666666666,3.0,0.3459968257171952,Autónomo,Universitario,Divorciado,616.0,0.0,37714.0,Sevilla,Bajo
65,8355.0,2.0,,Desempleado,Universitario,Viudo,651.0,4.0,27544.0,Alicante,Medio
52,7408.833333333333,4.0,0.5402447528850697,Autónomo,Universitario,Soltero,683.0,1.0,48031.0,Málaga,Bajo
29,4387.166666666667,2.0,,Desempleado,Secundario,Divorciado,741.0,2.0,27544.0,Murcia,Bajo
62,2655.1666666666665,1.0,0.1570836733412842,Empleado,Universitario,Divorciado,675.0,1.0,5005.0,Cádiz,Medio
42,8808.75,2.0,0.3984485123693297,Autónomo,Secundario,Casado,632.0,2.0,42118.0,Vizcaya,Bajo
26,9147.666666666666,3.0,0.0619739095579929,Autónomo,Universitario,Viudo,717.0,3.0,6803.0,A Coruña,Bajo
47,2365.1666666666665,2.0,1.6709181875836798,Empleado,Universitario,Casado,600.0,3.0,47424.0,Zaragoza,Bajo
23,9647.333333333334,0.0,,Desempleado,Universitario,Casado,764.0,4.0,27544.0,Pontevedra,Medio
48,9164.416666666666,2.0,0.416384021532558,Desempleado,Universitario,Soltero,745.0,1.0,45791.0,Granada,Bajo
63,2744.1666666666665,0.0,0.7810507136349834,Autónomo,Secundario,Casado,696.0,2.0,25720.0,Tarragona,Bajo
37,5889.0,4.0,0.510400747155714,Desempleado,Universitario,Divorciado,717.0,1.0,36069.0,Córdoba,Bajo
22,5199.75,0.0,0.2981874128563873,Desempleado,Secundario,Divorciado,699.0,3.0,18606.0,Girona,Alto
46,5814.416666666667,0.0,0.1806572743038138,Desempleado,Universitario,Casado,680.0,0.0,12605.0,Almería,Bajo
37,3893.3333333333335,4.0,0.1070633561643835,Empleado,Universitario,Casado,635.0,0.0,5002.0,Toledo,Bajo
56,9396.5,4.0,0.1349527306266517,Autónomo,Universitario,Viudo,699.0,0.0,15217.0,Badajoz,Bajo
57,8819.75,2.0,0.2696032578398858,Desempleado,Universitario,Soltero,736.0,0.0,28534.0,Navarra,Bajo
53,5434.583333333333,3.0,0.4307751284213754,Desempleado,Secundario,Soltero,706.0,0.0,28093.0,Jaén,Bajo
26,8945.5,4.0,0.1983958414845453,Empleado,Universitario,Divorciado,768.0,3.0,21297.0,Castellón,Bajo
32,4499.416666666667,4.0,0.4571888948567407,Empleado,Universitario,Soltero,699.0,3.0,24685.0,Huelva,Medio
35,3518.5,0.0,0.1635403344228127,Empleado,Secundario,Divorciado,710.0,0.0,6905.0,Valladolid,Bajo
52,2460.1666666666665,0.0,0.3285007790800081,Empleado,Universitario,Soltero,755.0,4.0,9698.0,Islas Baleares,Bajo
34,7534.333333333333,1.0,0.2060898995708534,Empleado,Secundario,Divorciado,683.0,0.0,18633.0,Las Palmas,Bajo
33,3799.5,0.0,1.0810852305127867,Autónomo,Universitario,Divorciado,626.0,0.0,49291.0,Santa Cruz de Tenerife,Bajo
22,5136.083333333333,0.0,0.8100855061411906,Empleado,Universitario,Casado,655.0,0.0,49928.0,Álava,Alto
69,3339.75,1.0,0.6686628240636774,Empleado,Universitario,Divorciado,633.0,1.0,26798.0,León,Medio
41,7585.666666666667,0.0,0.1987959748648767,Empleado,Universitario,Viudo,630.0,0.0,18096.0,Ciudad Real,Medio
68,5814.416666666667,1.0,0.4064896163272326,Autónomo,Universitario,Casado,709.0,1.0,28362.0,Lugo,Medio
58,2870.833333333333,1.0,1.251843251088534,Empleado,Secundario,Soltero,613.0,2.0,43126.0,Cáceres,Alto
28,9909.166666666666,4.0,,Desempleado,Universitario,Soltero,652.0,2.0,27544.0,Ourense,Medio
61,1840.0,3.0,0.9572010869565216,Desempleado,Secundario,Casado,749.0,2.0,21135.0,Guadalajara,Medio
37,2336.583333333333,4.0,0.9912978351581724,Autónomo,Universitario,Viudo,783.0,2.0,27795.0,Burgos,Bajo
52,3280.1666666666665,1.0,,Autónomo,Universitario,Soltero,676.0,1.0,27544.0,Salamanca,Bajo
64,9273.333333333334,0.0,,Empleado,Universitario,Casado,768.0,0.0,27544.0,Asturias,Bajo
40,9866.25,2.0,0.0763799146923434,Desempleado,Universitario,Soltero,793.0,1.0,9043.0,Cantabria,Medio
67,4475.0,0.0,0.7468901303538175,Autónomo,Universitario,Soltero,705.0,0.0,40108.0,La Rioja,Bajo
63,9014.666666666666,4.0,0.3191743085342405,Desempleado,Universitario,Soltero,699.0,0.0,34527.0,Albacete,Bajo
39,8081.583333333333,2.0,0.3340104558718897,Empleado,Universitario,Soltero,645.0,4.0,32392.0,Huesca,Bajo
60,5814.416666666667,0.0,0.5987559657747266,Autónomo,Universitario,Casado,664.0,4.0,41777.0,Segovia,Bajo
49,7833.333333333333,3.0,0.4172978723404255,Empleado,Secundario,Viudo,690.0,0.0,39226.0,Ávila,Bajo
40,5731.416666666667,4.0,0.6713581575235907,Empleado,Secundario,Divorciado,699.0,0.0,46174.0,Teruel,Alto
35,5814.416666666667,0.0,0.610895332005217,Desempleado,Universitario,Casado,756.0,3.0,42624.0,Soria,Bajo
29,4891.5,1.0,0.6149954001839927,Autónomo,Universitario,Casado,699.0,1.0,36099.0,Palencia,Bajo
21,9188.833333333334,0.0,0.4516986197014492,Desempleado,Secundario,Viudo,639.0,2.0,49807.0,Zamora,Bajo
36,8633.75,1.0,,Desempleado,Universitario,Soltero,663.0,3.0,27544.0,Melilla,Medio
54,5638.666666666667,2.0,0.4320613620241191,Desempleado,Universitario,Viudo,625.0,2.0,29235.0,Ceuta,Bajo
27,6827.833333333333,1.0,0.6003490614396954,Empleado,Universitario,Soltero,634.0,2.0,49189.0,Madrid,Bajo
36,1759.3333333333333,1.0,1.3745263357332322,Desempleado,Secundario,Divorciado,699.0,0.0,29019.0,Barcelona,Bajo
64,4226.916666666667,3.0,0.3394318159414861,Desempleado,Universitario,Viudo,725.0,3.0,17217.0,Valencia,Bajo
19,4546.083333333333,1.0,0.8261690466152183,Empleado,Secundario,Soltero,625.0,3.0,45070.0,Sevilla,Bajo
68,2192.0,4.0,0.4182633819951338,Autónomo,Universitario,Casado,747.0,2.0,11002.0,Alicante,Bajo
30,2664.083333333333,3.0,,Autónomo,Universitario,Casado,756.0,3.0,27544.0,Málaga,Bajo
47,3492.6666666666665,3.0,0.4926512693262073,Autónomo,Universitario,Divorciado,798.0,0.0,20648.0,Murcia,Medio
56,8343.166666666666,0.0,0.2698415869274256,Empleado,Secundario,Soltero,796.0,1.0,27016.0,Cádiz,Medio
55,2396.0,2.0,1.0550918196994992,Desempleado,Universitario,Divorciado,671.0,0.0,30336.0,Vizcaya,Bajo
59,5814.416666666667,0.0,0.5508291172803234,Desempleado,Universitario,Casado,663.0,1.0,38433.0,A Coruña,Medio
53,8221.083333333334,3.0,,Autónomo,Universitario,Soltero,728.0,4.0,27544.0,Zaragoza,Bajo
57,9352.5,2.0,0.2324779470729751,Desempleado,Universitario,Divorciado,699.0,4.0,26091.0,Pontevedra,Bajo
32,7977.166666666667,3.0,0.35311200718718,Desempleado,Universitario,Divorciado,609.0,2.0,33802.0,Granada,Bajo
32,8803.5,1.0,0.3351697241627383,Empleado,Secundario,Casado,647.0,2.0,35408.0,Tarragona,Bajo
63,4958.5,2.0,,Empleado,Universitario,Divorciado,781.0,4.0,27544.0,Córdoba,Alto
27,3485.5,3.0,,Desempleado,Universitario,Divorciado,761.0,4.0,27544.0,Girona,Medio
37,6027.5,0.0,0.6778100373289092,Desempleado,Universitario,Divorciado,699.0,3.0,49026.0,Almería,Medio
63,6907.166666666667,3.0,0.5553169413411191,Desempleado,Secundario,Soltero,633.0,4.0,46028.0,Toledo,Medio
35,8618.333333333334,1.0,0.2384258363952813,Empleado,Universitario,Casado,740.0,0.0,24658.0,Badajoz,Bajo
51,3976.9166666666665,0.0,,Desempleado,Universitario,Viudo,787.0,2.0,27544.0,Navarra,Bajo
22,5814.416666666667,0.0,0.0867384231722872,Desempleado,Universitario,Divorciado,696.0,0.0,6052.0,Jaén,Bajo
38,9170.666666666666,0.0,0.3240131578947368,Empleado,Universitario,Viudo,732.0,1.0,35657.0,Castellón,Bajo
47,3689.6666666666665,4.0,0.8931701147348451,Autónomo,Universitario,Casado,699.0,4.0,39546.0,Huelva,Bajo
33,3367.083333333333,3.0,1.0212597450810543,Autónomo,Universitario,Viudo,671.0,0.0,41264.0,Valladolid,Alto
55,5814.416666666667,1.0,0.6278503145916042,Autónomo,Universitario,Divorciado,618.0,0.0,43807.0,Islas Baleares,Bajo
21,6186.666666666667,0.0,0.1132408405172413,Autónomo,Universitario,Divorciado,735.0,0.0,8407.0,Las Palmas,Bajo
21,8468.25,1.0,,Desempleado,Secundario,Divorciado,790.0,0.0,27544.0,Santa Cruz de Tenerife,Bajo
39,6600.333333333333,3.0,0.0826725922933185,Empleado,Secundario,Divorciado,618.0,2.0,6548.0,Álava,Bajo
30,1818.75,4.0,0.98290950744559,Empleado,Universitario,Soltero,769.0,4.0,21452.0,León,Medio
41,1847.0,0.0,1.8020212957949828,Autónomo,Universitario,Soltero,661.0,0.0,39940.0,Ciudad Real,Bajo
37,7163.416666666667,0.0,0.2014518211747187,Empleado,Secundario,Divorciado,622.0,3.0,17317.0,Lugo,Bajo
52,5987.083333333333,2.0,0.553455355278725,Desempleado,Secundario,Soltero,678.0,4.0,39763.0,Cáceres,Medio
31,5814.416666666667,0.0,0.0965559743740415,Desempleado,Universitario,Casado,799.0,1.0,6737.0,Ourense,Medio
60,5814.416666666667,1.0,0.2806243102632824,Desempleado,Universitario,Divorciado,617.0,0.0,19580.0,Guadalajara,Bajo
32,4190.75,1.0,0.8402632782517051,Empleado,Universitario,Soltero,715.0,3.0,42256.0,Burgos,Medio
35,3658.0833333333335,2.0,0.2976057589356903,Autónomo,Universitario,Divorciado,762.0,2.0,13064.0,Salamanca,Bajo
35,7074.083333333333,3.0,,Desempleado,Secundario,Soltero,752.0,3.0,27544.0,Asturias,Bajo
20,5006.25,0.0,,Autónomo,Universitario,Soltero,676.0,0.0,27544.0,Cantabria,Bajo
32,5814.416666666667,2.0,0.4415604890143751,Empleado,Universitario,Soltero,679.0,3.0,30809.0,La Rioja,Medio
29,5862.0,1.0,0.6198680768793359,Autónomo,Secundario,Divorciado,648.0,0.0,43604.0,Albacete,Medio
28,6757.166666666667,2.0,0.3359766174185433,Autónomo,Universitario,Soltero,699.0,4.0,27243.0,Huesca,Bajo
21,9465.0,1.0,,Autónomo,Secundario,Soltero,702.0,0.0,27544.0,Segovia,Alto
22,5788.333333333333,3.0,0.4569248488338612,Empleado,Universitario,Soltero,610.0,0.0,31738.0,Ávila,Bajo
46,3042.1666666666665,0.0,1.2727770777406453,Empleado,Secundario,Casado,655.0,3.0,46464.0,Teruel,Bajo
19,8880.75,3.0,0.0950182510861507,Desempleado,Universitario,Casado,699.0,3.0,10126.0,Soria,Bajo
55,9584.333333333334,1.0,0.4160000695579591,Desempleado,Universitario,Soltero,679.0,4.0,47845.0,Palencia,Bajo
57,2912.833333333333,3.0,1.218286891342908,Autónomo,Universitario,Casado,667.0,0.0,42584.0,Zamora,Medio
40,9842.666666666666,0.0,0.3007569086968301,Autónomo,Universitario,Divorciado,770.0,4.0,35523.0,Melilla,Bajo
46,5814.416666666667,2.0,0.1484241755406819,Desempleado,Universitario,Viudo,627.0,3.0,10356.0,Ceuta,Bajo
60,4269.166666666667,1.0,0.8580909623267616,Autónomo,Secundario,Viudo,749.0,1.0,43960.0,Madrid,Medio
26,6548.5,1.0,,Autónomo,Universitario,Viudo,780.0,2.0,27544.0,Barcelona,Bajo
58,9756.583333333334,2.0,0.254503369519726,Desempleado,Secundario,Divorciado,699.0,1.0,29797.0,Valencia,Bajo
24,8271.5,1.0,,Empleado,Universitario,Soltero,700.0,2.0,27544.0,Sevilla,Medio
60,5564.583333333333,1.0,0.1026432047922126,Empleado,Universitario,Casado,753.0,2.0,6854.0,Alicante,Medio
33,5900.083333333333,4.0,0.0919478538438722,Autónomo,Universitario,Divorciado,628.0,0.0,6510.0,Málaga,Bajo
52,5814.416666666667,0.0,0.1078497413039427,Empleado,Universitario,Soltero,699.0,3.0,7525.0,Murcia,Medio
57,3646.3333333333335,1.0,1.1316390894962975,Empleado,Universitario,Casado,662.0,0.0,49516.0,Cádiz,Medio
48,3172.5,0.0,0.963356973995272,Desempleado,Universitario,Soltero,778.0,0.0,36675.0,Vizcaya,Medio
35,3953.8333333333335,1.0,0.1659570880580027,Desempleado,Secundario,Viudo,644.0,4.0,7874.0,A Coruña,Medio
69,5814.416666666667,4.0,0.4553337250799019,Autónomo,Universitario,Divorciado,625.0,3.0,31770.0,Zaragoza,Bajo
36,9853.666666666666,0.0,0.386573525929434,Desempleado,Universitario,Soltero,624.0,2.0,45710.0,Pontevedra,Bajo
46,6990.5,1.0,0.2942326490713587,Autónomo,Universitario,Viudo,766.0,2.0,24682.0,Granada,Medio
45,8592.833333333334,0.0,0.364383109955971,Desempleado,Universitario,Divorciado,635.0,3.0,37573.0,Tarragona,Medio
42,4482.083333333333,0.0,0.4403272287812587,Desempleado,Universitario,Soltero,697.0,0.0,23683.0,Córdoba,Medio
60,4933.583333333333,0.0,0.1294697903822441,Autónomo,Universitario,Casado,763.0,1.0,7665.0,Girona,Medio
40,9615.583333333334,0.0,0.0938060613413989,Desempleado,Secundario,Casado,769.0,3.0,10824.0,Almería,Bajo
60,8838.916666666666,0.0,0.0625642282708099,Empleado,Universitario,Viudo,635.0,2.0,6636.0,Toledo,Bajo
56,2021.9166666666667,1.0,,Autónomo,Universitario,Divorciado,640.0,0.0,27544.0,Badajoz,Bajo
56,2330.833333333333,4.0,1.6870575616732213,Desempleado,Universitario,Divorciado,699.0,0.0,47187.0,Navarra,Bajo
69,4677.166666666667,4.0,0.5750454334889357,Empleado,Universitario,Divorciado,601.0,4.0,32275.0,Jaén,Medio
22,7744.5,0.0,,Empleado,Universitario,Divorciado,699.0,4.0,27544.0,Castellón,Medio
48,7318.166666666667,4.0,0.1913275182764353,Desempleado,Universitario,Divorciado,694.0,0.0,16802.0,Huelva,Medio
30,4562.5,0.0,0.4670319634703196,Empleado,Universitario,Casado,672.0,1.0,25570.0,Valladolid,Medio
61,8685.333333333334,0.0,,Empleado,Universitario,Divorciado,699.0,3.0,27544.0,Islas Baleares,Bajo
69,9882.583333333334,2.0,0.3544451096626219,Autónomo,Universitario,Viudo,609.0,3.0,42034.0,Las Palmas,Alto
54,9865.666666666666,1.0,0.3381423792951988,Empleado,Universitario,Viudo,652.0,0.0,40032.0,Santa Cruz de Tenerife,Bajo
39,3658.4166666666665,0.0,1.0838705268672697,Autónomo,Universitario,Casado,770.0,3.0,47583.0,Álava,Bajo
21,8187.75,0.0,,Empleado,Secundario,Casado,699.0,0.0,27544.0,León,Alto
25,5969.333333333333,0.0,0.6112072816618271,Desempleado,Universitario,Viudo,695.0,3.0,43782.0,Ciudad Real,Bajo
34,3726.5,3.0,,Empleado,Secundario,Divorciado,699.0,3.0,27544.0,Lugo,Medio
47,5894.5,1.0,0.1085192411004608,Desempleado,Universitario,Soltero,736.0,3.0,7676.0,Cáceres,Medio
39,7718.166666666667,0.0,0.3870198017663953,Autónomo,Universitario,Divorciado,782.0,0.0,35845.0,Ourense,Bajo
28,7440.333333333333,2.0,0.0695533354240401,Autónomo,Universitario,Viudo,646.0,0.0,6210.0,Guadalajara,Bajo
56,4696.25,2.0,,Autónomo,Secundario,Viudo,636.0,0.0,27544.0,Burgos,Bajo
34,6327.333333333333,3.0,0.4093088188810452,Desempleado,Secundario,Viudo,754.0,2.0,31078.0,Salamanca,Medio
25,6080.916666666667,1.0,0.6247002233764098,Desempleado,Universitario,Viudo,725.0,1.0,45585.0,Asturias,Medio
64,5814.416666666667,0.0,0.0896908546285812,Empleado,Universitario,Viudo,721.0,0.0,6258.0,Cantabria,Bajo
64,5814.416666666667,4.0,,Desempleado,Universitario,Divorciado,603.0,2.0,27544.0,La Rioja,Alto
55,7266.166666666667,4.0,,Autónomo,Universitario,Viudo,762.0,2.0,27544.0,Albacete,Alto
40,4649.0,1.0,,Autónomo,Universitario,Viudo,739.0,2.0,27544.0,Huesca,Bajo
42,9722.166666666666,0.0,0.3684535340201944,Desempleado,Universitario,Divorciado,699.0,0.0,42986.0,Segovia,Medio
45,2635.6666666666665,0.0,0.5030036676362717,Empleado,Universitario,Viudo,663.0,3.0,15909.0,Ávila,Bajo
55,7242.416666666667,4.0,0.5432924093016833,Empleado,Universitario,Divorciado,650.0,4.0,47217.0,Teruel,Bajo
18,4813.0,2.0,0.5722002908788697,Autónomo,Universitario,Soltero,683.0,0.0,33048.0,Soria,Bajo
68,4378.666666666667,4.0,0.4111411388550548,Autónomo,Universitario,Casado,741.0,4.0,21603.0,Palencia,Medio
45,5814.416666666667,0.0,0.1927679761512332,Empleado,Universitario,Casado,727.0,3.0,13450.0,Zamora,Medio
46,3167.25,2.0,0.3235456626410924,Desempleado,Universitario,Casado,642.0,0.0,12297.0,Melilla,Medio
37,6647.333333333333,3.0,,Autónomo,Universitario,Divorciado,657.0,0.0,27544.0,Ceuta,Bajo
23,7493.75,0.0,,Empleado,Universitario,Soltero,742.0,4.0,27544.0,Madrid,Bajo
42,3037.0,4.0,0.8627483261991,Empleado,Universitario,Casado,774.0,0.0,31442.0,Barcelona,Bajo
68,5814.416666666667,4.0,0.1956487466498502,Desempleado,Universitario,Soltero,675.0,3.0,13651.0,Valencia,Medio
63,2732.25,4.0,0.685637600268399,Autónomo,Universitario,Casado,699.0,2.0,22480.0,Sevilla,Bajo
23,2738.6666666666665,1.0,1.3551302336903603,Empleado,Secundario,Divorciado,602.0,0.0,44535.0,Alicante,Bajo
60,5814.416666666667,1.0,0.6660456050334657,Empleado,Universitario,Viudo,729.0,0.0,46472.0,Málaga,Bajo
36,3726.25,0.0,1.092519288829252,Desempleado,Universitario,Viudo,732.0,1.0,48852.0,Murcia,Medio
65,7169.833333333333,0.0,0.1136009670145749,Desempleado,Secundario,Casado,699.0,1.0,9774.0,Cádiz,Alto
24,7573.333333333333,0.0,0.1769366197183098,Desempleado,Universitario,Soltero,607.0,1.0,16080.0,Vizcaya,Alto
67,3619.5,1.0,,Autónomo,Universitario,Casado,689.0,4.0,27544.0,A Coruña,Alto
43,8286.166666666666,0.0,0.3087977955226582,Empleado,Universitario,Viudo,669.0,3.0,30705.0,Zaragoza,Bajo
45,5398.0,1.0,0.5672008151167099,Empleado,Universitario,Divorciado,606.0,1.0,36741.0,Pontevedra,Alto
46,9133.833333333334,1.0,0.4414721821798076,Empleado,Universitario,Soltero,633.0,1.0,48388.0,Granada,Bajo
19,9734.833333333334,0.0,0.2262750603502885,Desempleado,Universitario,Divorciado,707.0,2.0,26433.0,Tarragona,Bajo
40,3587.75,4.0,0.8586858058671869,Desempleado,Universitario,Divorciado,752.0,0.0,36969.0,Córdoba,Bajo
24,9880.333333333334,0.0,0.3803515400964879,Desempleado,Secundario,Casado,692.0,2.0,45096.0,Girona,Alto
21,8801.75,1.0,0.4267238522642277,Autónomo,Universitario,Viudo,767.0,3.0,45071.0,Almería,Medio
21,3545.5,3.0,0.2941992196681239,Empleado,Universitario,Casado,790.0,4.0,12517.0,Toledo,Alto
63,5814.416666666667,4.0,,Desempleado,Universitario,Soltero,652.0,4.0,27544.0,Badajoz,Medio
53,5814.416666666667,0.0,0.7083399022544538,Desempleado,Universitario,Soltero,699.0,4.0,49423.0,Navarra,Medio
31,7497.416666666667,4.0,0.4122864542231213,Empleado,Universitario,Soltero,699.0,4.0,37093.0,Jaén,Medio
38,9012.583333333334,4.0,0.3743192388419894,Desempleado,Secundario,Divorciado,785.0,1.0,40483.0,Castellón,Bajo
40,4036.3333333333335,0.0,0.940560739945495,Autónomo,Universitario,Viudo,789.0,0.0,45557.0,Huelva,Alto
43,9228.666666666666,0.0,0.2571155096438633,Autónomo,Universitario,Soltero,744.0,2.0,28474.0,Valladolid,Bajo
67,5486.083333333333,0.0,0.6799629365211975,Autónomo,Universitario,Casado,722.0,0.0,44764.0,Islas Baleares,Bajo
23,6248.25,0.0,0.082409741394257,Desempleado,Universitario,Soltero,721.0,1.0,6179.0,Las Palmas,Medio
54,7105.166666666667,4.0,0.350437475076822,Autónomo,Secundario,Casado,644.0,4.0,29879.0,Santa Cruz de Tenerife,Bajo
39,7350.5,2.0,0.4992630886787746,Autónomo,Universitario,Divorciado,698.0,3.0,44038.0,Álava,Bajo
31,5814.416666666667,3.0,,Desempleado,Secundario,Casado,699.0,4.0,27544.0,León,Alto
18,2495.0,0.0,,Empleado,Secundario,Divorciado,699.0,0.0,27544.0,Ciudad Real,Medio
62,5814.416666666667,3.0,0.3308299772118154,Autónomo,Secundario,Divorciado,744.0,0.0,23083.0,Lugo,Medio
49,2761.6666666666665,1.0,1.053439951719976,Desempleado,Universitario,Soltero,779.0,1.0,34911.0,Cáceres,Bajo
31,5575.333333333333,0.0,0.3949539638885567,Empleado,Universitario,Soltero,699.0,2.0,26424.0,Ourense,Bajo
28,5814.416666666667,3.0,0.5469307611826925,Autónomo,Universitario,Casado,734.0,4.0,38161.0,Guadalajara,Bajo
43,5814.416666666667,3.0,0.1888839522451378,Empleado,Universitario,Soltero,726.0,1.0,13179.0,Burgos,Bajo
29,3964.3333333333335,4.0,0.9322080215252668,Empleado,Universitario,Casado,671.0,1.0,44347.0,Salamanca,Alto
46,6517.0,1.0,0.5940616848243057,Desempleado,Universitario,Divorciado,746.0,4.0,46458.0,Asturias,Medio
24,8386.333333333334,2.0,0.3564430223776779,Empleado,Universitario,Divorciado,725.0,2.0,35871.0,Cantabria,Bajo
41,8036.5,4.0,0.1110350691636077,Autónomo,Universitario,Casado,781.0,2.0,10708.0,La Rioja,Medio
34,5814.416666666667,0.0,0.3423673913978186,Autónomo,Secundario,Viudo,745.0,0.0,23888.0,Albacete,Bajo
69,3963.8333333333335,4.0,0.3149728797880839,Desempleado,Universitario,Soltero,711.0,0.0,14982.0,Huesca,Bajo
35,8227.25,3.0,0.4527839395504776,Desempleado,Universitario,Viudo,699.0,4.0,44702.0,Segovia,Medio
60,3204.9166666666665,0.0,0.3877635923970982,Desempleado,Secundario,Casado,699.0,0.0,14913.0,Ávila,Medio
64,5814.416666666667,0.0,0.1245467444426927,Desempleado,Secundario,Divorciado,688.0,4.0,8690.0,Teruel,Medio
64,8999.583333333334,1.0,,Empleado,Universitario,Divorciado,710.0,1.0,27544.0,Soria,Bajo
48,9845.916666666666,0.0,0.3334123282917622,Desempleado,Universitario,Divorciado,784.0,2.0,39393.0,Palencia,Bajo
65,4955.75,3.0,0.5306966654895828,Desempleado,Secundario,Viudo,699.0,0.0,31560.0,Zamora,Bajo
37,7109.0,1.0,0.1956909082383832,Empleado,Universitario,Casado,625.0,4.0,16694.0,Melilla,Bajo
26,4776.416666666667,4.0,0.8535861960674843,Desempleado,Secundario,Divorciado,686.0,0.0,48925.0,Ceuta,Bajo
34,5834.166666666667,0.0,0.2712326810455649,Empleado,Universitario,Divorciado,634.0,3.0,18989.0,Madrid,Bajo
22,9723.583333333334,4.0,0.3142360069590257,Autónomo,Secundario,Divorciado,730.0,3.0,36666.0,Barcelona,Medio
68,5814.416666666667,0.0,0.3648832642999441,Autónomo,Universitario,Soltero,691.0,4.0,25459.0,Valencia,Medio
65,8717.166666666666,1.0,0.150029635011376,Desempleado,Universitario,Divorciado,775.0,2.0,15694.0,Sevilla,Medio
50,5639.166666666667,3.0,0.601832422048175,Empleado,Universitario,Casado,711.0,2.0,40726.0,Alicante,Medio
69,3361.9166666666665,0.0,0.7509357261482785,Desempleado,Universitario,Casado,747.0,1.0,30295.0,Málaga,Bajo
39,5300.833333333333,0.0,,Empleado,Universitario,Viudo,731.0,1.0,27544.0,Murcia,Bajo
66,3830.5,2.0,0.8601357525127268,Autónomo,Universitario,Soltero,774.0,2.0,39537.0,Cádiz,Bajo
56,2334.083333333333,2.0,0.3346067335499303,Autónomo,Universitario,Soltero,694.0,2.0,9372.0,Vizcaya,Bajo
37,8862.333333333334,1.0,0.4239289878512055,Desempleado,Universitario,Viudo,688.0,3.0,45084.0,A Coruña,Medio
46,8740.916666666666,1.0,,Empleado,Universitario,Viudo,728.0,2.0,27544.0,Zaragoza,Bajo
43,6178.75,2.0,0.1117405084631465,Desempleado,Universitario,Casado,699.0,0.0,8285.0,Pontevedra,Bajo
53,2533.5,4.0,,Empleado,Universitario,Soltero,676.0,3.0,27544.0,Granada,Bajo
37,5814.416666666667,1.0,,Autónomo,Universitario,Casado,720.0,4.0,27544.0,Tarragona,Bajo
48,3710.75,3.0,,Desempleado,Secundario,Viudo,708.0,2.0,27544.0,Córdoba,Medio
55,7885.666666666667,0.0,0.1440165701483704,Desempleado,Universitario,Divorciado,727.0,4.0,13628.0,Girona,Medio
33,4170.083333333333,0.0,0.8708259227433505,Desempleado,Universitario,Soltero,634.0,0.0,43577.0,Almería,Bajo
33,3108.75,0.0,0.3396327570030827,Autónomo,Secundario,Casado,699.0,0.0,12670.0,Toledo,Alto
49,5814.416666666667,0.0,0.1964370171842976,Desempleado,Universitario,Viudo,707.0,2.0,13706.0,Badajoz,Bajo
39,3500.25,1.0,0.5724353022403161,Desempleado,Universitario,Divorciado,769.0,3.0,24044.0,Navarra,Bajo
39,4551.916666666667,3.0,0.6956227230287608,Empleado,Universitario,Soltero,679.0,4.0,37997.0,Jaén,Medio
50,6100.25,4.0,0.5919019712306872,Desempleado,Universitario,Viudo,699.0,4.0,43329.0,Castellón,Medio
68,4679.416666666667,2.0,0.7460331594037718,Autónomo,Secundario,Soltero,671.0,0.0,41892.0,Huelva,Bajo
